,0
2016-08-31,-1.4790086978777393
2016-09-01,0.3386537463566537
2016-09-02,-0.9064945440143681
2016-09-06,-3.184801586894007
2016-09-07,-1.442162076085212
2016-09-08,6.005060060159657
2016-09-09,1.8364599592806052
2016-09-12,-1.6975866231785708
2016-09-13,-2.1856799693276603
2016-09-14,-1.0169233188177251
2016-09-15,inf
2016-09-16,-1.1504367647264215
2016-09-19,-7.400341012147111
2016-09-20,4.0313186055409505
2016-09-21,-0.6624751422998367
2016-09-22,-0.5689763788986733
2016-09-23,-12.214099958392518
2016-09-26,-2.2852388090352314
2016-09-27,-1.7882775202554084
2016-09-28,-1.2436755694768087
2016-09-29,-0.11248217470944949
2016-09-30,-1.9264172665108674
2016-10-03,-1.14616192752397
2016-10-04,-0.30542968784489233
2016-10-05,-1.6484850494778238
2016-10-06,4.480656733548955
2016-10-07,1.3157230076023674
2016-10-10,-0.9230854832945439
2016-10-11,4.449684621961187
2016-10-12,-1.0172439537765756
2016-10-13,-1.2318859233053465
2016-10-14,-3.359795017116895
2016-10-17,-1.3001936309722981
2016-10-18,-4.074739318225616
2016-10-19,-1.2381926255882099
2016-10-20,-3.74432403439713
2016-10-21,-0.5997863318186762
2016-10-24,-1.0872398758959045
2016-10-25,-3.85975337513704
2016-10-26,-0.17868089753655575
2016-10-27,-0.9021684113967181
2016-10-28,-1.6887954888895227
2016-10-31,-2.4612943687610254
2016-11-01,-11.808887103785459
2016-11-02,-3.331586492722917
2016-11-03,1.906927424254138
2016-11-04,-1.886031521098904
2016-11-07,-2.030576048992917
2016-11-08,-0.05237161256919001
2016-11-09,58.79002102746547
2016-11-10,-0.48831869185904897
2016-11-11,-0.3635200171690189
2016-11-14,0.24484131739430093
2016-11-15,-1.8346841188873677
2016-11-16,-1.1378590897306229
2016-11-17,21.677715112935857
2016-11-18,-0.21202304816256712
2016-11-21,-1.4156178594334636
2016-11-22,-0.16962253477738373
2016-11-23,-4.955469218452184
2016-11-25,-3.3556258297130324
2016-11-28,-3.041045192873918
2016-11-29,-2.3975103523961407
2016-11-30,-5.0604046321460805
2016-12-01,-1.3486184251823556
2016-12-02,-1.0848213854665627
2016-12-05,-2.6391919089729745
2016-12-06,-1.4720091770564234
2016-12-07,-23.13928083389555
2016-12-08,-1.8874489741476628
2016-12-09,-0.4755266227428761
2016-12-12,-1.8407561152514025
2016-12-13,-1.9047523957128152
2016-12-14,-26.156256714349304
2016-12-15,-1.2229229737848255
2016-12-16,-16.801027643637028
2016-12-19,-2.776007130342765
2016-12-20,-2.5791873788969277
2016-12-21,-2.3985516263809474
2016-12-22,2.347656655964361
2016-12-23,-1.5494901304357978
2016-12-27,-2.7300175352984515
2016-12-28,-5.5430463420465435
2016-12-29,0.36465687396431024
2016-12-30,0.4079927328893592
2017-01-03,-2.189562059774207
2017-01-04,-0.3885583653527503
2017-01-05,-0.27668116572805673
2017-01-06,-0.9217222596796372
2017-01-09,-1.939824369068001
2017-01-10,-2.1383981593557166
2017-01-11,-0.8399292897247279
2017-01-12,2.363087329260063
2017-01-13,-0.7661672744249157
2017-01-17,-2.012162791635983
2017-01-18,-2.2087132814560144
2017-01-19,-1.881319432964827
2017-01-20,-0.3317080241881386
2017-01-23,-1.1657785222898693
2017-01-24,-1.8552519626858979
2017-01-25,-2.270400654827021
2017-01-26,-0.24339660091486254
2017-01-27,-4.334539545940336
2017-01-30,-0.010335287024568984
2017-01-31,1.3866648331312321
2017-02-01,-1.5490269152306055
2017-02-02,-1.5982168804146273
2017-02-03,-inf
2017-02-06,-1.2311986655948066
2017-02-07,1.575404250989923
2017-02-08,inf
2017-02-09,0.47721884328680886
2017-02-10,-0.7450832454231004
2017-02-13,0.03174512312680533
2017-02-14,-1.4185243725887449
2017-02-15,-6.580011440821277
2017-02-16,-9.184349888892886
2017-02-17,-0.8417118379243974
2017-02-21,-0.23748541759297126
2017-02-22,-0.7643942005027897
2017-02-23,-0.3627985309925814
2017-02-24,-1.9046018345588358
2017-02-27,-0.340497012141303
2017-02-28,-1.4296281989250468
2017-03-01,2.5295893025759195
2017-03-02,-1.0835887705033493
2017-03-03,-1.3168140554056915
2017-03-06,-3.733955926481685
2017-03-07,-0.3763978946084807
2017-03-08,0.36807177269143887
2017-03-09,-0.3660215026048311
2017-03-10,1.0923456446879005
2017-03-13,-0.8472953029115085
2017-03-14,-3.5814147454390035
2017-03-15,-2.2086048142632815
2017-03-16,-0.3511390999237614
2017-03-17,3.3631535141912754
2017-03-20,-2.083845014442989
2017-03-21,4.197017779067144
2017-03-22,-2.0868908403948745
2017-03-23,-24.471379892400833
2017-03-24,-0.7044943118271124
2017-03-27,-9.321945739636169
2017-03-28,10.982907184063077
2017-03-29,-0.8458454054163207
2017-03-30,-3.5634923743312066
2017-03-31,-0.3448806500062216
2017-04-03,-0.4326553744977625
2017-04-04,-1.2181701216314307
2017-04-05,-7.560784609216151
2017-04-06,-1.229569717551285
2017-04-07,5.522520704981825
2017-04-10,-1.8353689294008797
2017-04-11,0.030502257395366383
2017-04-12,-1.9110345901663792
2017-04-13,-8.050348914802138
2017-04-17,-1.8180675094179104
2017-04-18,-1.870254220928653
2017-04-19,-1.645865864870415
2017-04-20,1.573222621044988
2017-04-21,-1.6473384640847832
2017-04-24,-0.5938178604237595
2017-04-25,-0.4142722655251424
2017-04-26,-0.2640315579604916
2017-04-27,-0.022235810612169143
2017-04-28,-7.783243571116984
2017-05-01,12.034980415128317
2017-05-02,0.2028430142955021
2017-05-03,-1.8811846143717876
2017-05-04,-1.5186183531357165
2017-05-05,-1.3455551057383723
2017-05-08,-0.5434319320289442
2017-05-09,-4.646688726785052
2017-05-10,-0.9302912535614873
2017-05-11,5.977436350952964
2017-05-12,-0.42296336376915544
2017-05-15,-15.694465966756448
2017-05-16,-1.0182957392819754
2017-05-17,-1.319689016335199
2017-05-18,59.418932458423605
2017-05-19,0.40425165074740405
2017-05-22,0.30078692226035014
2017-05-23,0.1499927173167597
2017-05-24,0.5378300952245983
2017-05-25,-0.33858316775188224
2017-05-26,-1.3546220931912512
2017-05-30,inf
2017-05-31,-5.449737751095584
2017-06-01,-0.7689091546563083
2017-06-02,-1.7933719715914977
2017-06-05,3.595189524945439
2017-06-06,-2.874631663330396
2017-06-07,-0.4438031819473048
2017-06-08,0.3485212659650747
2017-06-09,-2.161489088160125
2017-06-12,0.8338439586943228
2017-06-13,-1.4189315967893412
2017-06-14,-0.6228247804322583
2017-06-15,-14.846629124869606
2017-06-16,0.7912194258744374
2017-06-19,-1.4423234711240605
2017-06-20,-1.9449025564804834
2017-06-21,3.845146371325809
2017-06-22,-0.7085307792287623
2017-06-23,-3.489208583502394
2017-06-26,3.953021698575051
2017-06-27,-0.8191931046424191
2017-06-28,-1.7887485659470153
2017-06-29,-1.895659674680431
2017-06-30,-1.5664203721296945
2017-07-03,-3.0408191694021727
2017-07-05,-2.9732112445698484
2017-07-06,-0.6704076334764724
2017-07-07,-1.5869684247212925
2017-07-10,2.912981611568859
2017-07-11,0.6348080735346562
2017-07-12,0.5881355605262455
2017-07-13,0.2383966238797252
2017-07-14,-0.5738793061781318
2017-07-17,-15.67016458593486
2017-07-18,-2.7713276537264955
2017-07-19,-1.6345439619124202
2017-07-20,-1.0669823348676406
2017-07-21,3.104287944342947
2017-07-24,-0.4954933331671285
2017-07-25,-1.5687867685162074
2017-07-26,-0.5866712207506043
2017-07-27,0.4063815625889449
2017-07-28,-0.8379442283162168
2017-07-31,0.752493271227285
2017-08-01,-0.22702393576694835
2017-08-02,-3.535853693667908
2017-08-03,0.16860244743536423
2017-08-04,-0.5651667403076414
2017-08-07,-13.417973221439878
2017-08-08,-0.9172851420004274
2017-08-09,2.1075740229789015
2017-08-10,-13.501558242805235
2017-08-11,-1.0025987006847399
2017-08-14,-0.0007976058082268533
2017-08-15,-0.9403070078823941
2017-08-16,0.11897687867042206
2017-08-17,-5.101959900596874
2017-08-18,-1.0869397873779083
2017-08-21,-1.8166329577103144
2017-08-22,-0.6446423098946437
2017-08-23,-1.2146550241000564
2017-08-24,6.296837613907286
2017-08-25,-2.236897029284705
2017-08-28,-0.5168524956684304
2017-08-29,-0.7273953007289955
2017-08-30,1.6074835485012329
2017-08-31,-2.169126953486716
2017-09-01,-1.2958309616926391
2017-09-05,-10.938717431075268
2017-09-06,-1.416504177498959
2017-09-07,-1.0922404252464533
2017-09-08,-8.444304561714679
2017-09-11,1.2273539051003945
2017-09-12,-0.19975278196227175
2017-09-13,19.660752431047463
2017-09-14,-0.34982155621669586
2017-09-15,-1.6112913275817426
2017-09-18,0.5528538961303696
2017-09-19,-0.9782922714796083
2017-09-20,0.9441073116097103
2017-09-21,-1.254354872411397
2017-09-22,-10.31434873760551
2017-09-25,-1.25421010978667
2017-09-26,-0.7643320829360581
2017-09-27,-0.32941090931291045
2017-09-28,-8.117699840107067
2017-09-29,-0.10363171963949624
2017-10-02,5.388651333512831
2017-10-03,-0.5645867608136609
2017-10-04,-0.19661458862040299
2017-10-05,-0.9690952153238163
2017-10-06,-1.471833079217989
2017-10-09,inf
2017-10-10,-2.325800931037793
2017-10-11,-0.12401297928271471
2017-10-12,0.22933519607030423
2017-10-13,-1.0870229322921223
2017-10-16,inf
2017-10-17,6.802997462533446
2017-10-18,-1.045797101017914
2017-10-19,-1.2711951300991349
2017-10-20,0.2082326627903741
2017-10-23,-0.0643324838736044
2017-10-24,0.3165797935255765
2017-10-25,-14.547493939398247
2017-10-26,2.8804521131588365
2017-10-27,-1.0295845270071855
2017-10-30,-0.3224884275014922
2017-10-31,-0.1346983998663854
2017-11-01,-0.6210780455418208
2017-11-02,3.5538006506004067
2017-11-03,-0.5774033285091015
2017-11-06,-0.13773964864466082
2017-11-07,-1.623657408276757
2017-11-08,-6.527871092490647
2017-11-09,-6.890787110882596
2017-11-10,0.4741194718772008
2017-11-13,-0.5490311222713766
2017-11-14,-0.3672400485468893
2017-11-15,-4.808805922345999
2017-11-16,-2.5885939746896702
2017-11-17,-0.8239342724407406
2017-11-20,-3.562443597317885
2017-11-21,-23.93860126433964
2017-11-22,-0.7580567558579021
2017-11-24,-0.6991089894591972
2017-11-27,-40.18813454070881
2017-11-28,inf
2017-11-29,1.5479609591745611
2017-11-30,-0.7061288709171103
2017-12-01,-3.8542777655106857
2017-12-04,-3.113020751257833
2017-12-05,-2.006927535107374
2017-12-06,-1.0033753654317796
2017-12-07,-inf
2017-12-08,-1.7153422734352264
2017-12-11,0.9973838387698831
2017-12-12,-1.3987015570143098
2017-12-13,1.1318911707187012
2017-12-14,-4.018354583642596
2017-12-15,-1.315842200946198
2017-12-18,-1.797017126116824
2017-12-19,-0.49616639602962914
2017-12-20,-1.395766121327512
2017-12-21,3.0460814841471326
2017-12-22,-1.779472362487343
2017-12-26,-0.9620564325412961
2017-12-27,-10.465543654008423
2017-12-28,-1.3212446483982845
2017-12-29,-2.3809680286678727
2018-01-02,8.785698575205812
2018-01-03,-1.9627792379890083
2018-01-04,-1.0696563597152078
2018-01-05,1.4915761953768558
2018-01-08,0.5370515013284543
2018-01-09,-9.013090214492236
2018-01-10,-3.7291411727021893
2018-01-11,-8.771816449775303
2018-01-12,-0.5552801046320143
2018-01-16,-8.750568481037044
2018-01-17,-3.8346104075871756
2018-01-18,-0.9212855342057892
2018-01-19,2.145035693798979
2018-01-22,-0.43753812467920994
2018-01-23,-0.2611637911205669
2018-01-24,-0.5112733473039631
2018-01-25,-2.9515068896843597
2018-01-26,-10.804980068694121
2018-01-29,-1.1704898243332604
2018-01-30,-1.2300946970012223
2018-01-31,3.678734052899193
2018-02-01,1.3221205414959192
2018-02-02,0.8615903626955779
2018-02-05,1.6065192974983544
2018-02-06,-1.2168299974481243
2018-02-07,0.2514586519428127
2018-02-08,-10.020015415715003
2018-02-09,-0.732224510736761
2018-02-12,0.3689926778340627
2018-02-13,-1.179955751006935
2018-02-14,-0.7008473110127351
2018-02-15,-3.3472725921543374
2018-02-16,-0.25310069598980134
2018-02-20,-3.6852026769361177
2018-02-21,-1.439007401981498
2018-02-22,-9.576480504227463
2018-02-23,-0.938567463745424
2018-02-26,-9.795840195021844
2018-02-27,-3.4643155719594807
2018-02-28,-0.38787010979892667
2018-03-01,-1.1261632400579633
2018-03-02,-1.3524563717575546
2018-03-05,107.72856372170322
2018-03-06,0.5685293549977425
2018-03-07,-0.9028004658828734
2018-03-08,-0.4963592473799979
2018-03-09,1.2090790536962042
2018-03-12,-0.5750100178917923
2018-03-13,-1.1575706167578932
2018-03-14,-2.7783716361881527
2018-03-15,-0.6936500841729837
2018-03-16,-3.274074740364394
2018-03-19,-6.086567977716923
2018-03-20,-3.5253119557710413
2018-03-21,-0.29461647552915793
2018-03-22,1.3357172649386315
2018-03-23,0.8618120608294543
2018-03-26,-1.896511878070265
2018-03-27,-1.801114651240648
2018-03-28,-1.1190801416801495
2018-03-29,0.22949520738056237
2018-04-02,-2.921357769092871
2018-04-03,-1.6703037445454418
2018-04-04,-0.3461659308760781
2018-04-05,0.45338565290422606
2018-04-06,-2.979772853289939
2018-04-09,-0.8798301486633966
2018-04-10,23.04866680346143
2018-04-11,-1.9245176231600845
2018-04-12,-9.987873621286276
2018-04-13,-1.5280607126284222
2018-04-16,3.214234673533415
2018-04-17,-2.145468389951617
2018-04-18,0.52075602423064
2018-04-19,-3.0133803997651065
2018-04-20,-1.6033022413464333
2018-04-23,-1.3156220763166662
2018-04-24,-1.5556282692164674
2018-04-25,-0.7794762526116685
2018-04-26,1.8113701902487933
2018-04-27,-1.087755503546151
2018-04-30,8.500137376367476
2018-05-01,-1.674444374575418
2018-05-02,-4.581889075607824
2018-05-03,-0.33648590295357533
2018-05-04,-4.325927056507416
2018-05-07,-6.443176548604333
2018-05-08,-1.1912064184272546
2018-05-09,-3.0659970648799706
2018-05-10,3.943516997008629
2018-05-11,-1.8998703928121348
2018-05-14,-1.6125282003454542
2018-05-15,-1.3955843019042478
2018-05-16,0.8132185968551102
2018-05-17,-1.3535450124792057
2018-05-18,0.08068246880680824
2018-05-21,-0.3161563836323843
2018-05-22,-2.0205498680618525
2018-05-23,-0.5518709416713041
2018-05-24,-2.2032446957417804
2018-05-25,-0.3114213076651401
2018-05-29,3.3917044726669716
2018-05-30,-10.199356818050298
2018-05-31,-1.389486519076717
2018-06-01,-1.501850082568406
2018-06-04,1.1831377536602599
2018-06-05,-0.9056988999802276
2018-06-06,-3.7274385595998947
2018-06-07,-4.058875147831261
2018-06-08,-1.6765337987727196
2018-06-11,-2.9305948505739283
2018-06-12,0.8025872145636028
2018-06-13,-0.5930792827517437
2018-06-14,6.134642720049887
2018-06-15,1.5786017587623258
2018-06-18,1.9786328465067649
2018-06-19,-inf
2018-06-20,-2.4842307860928763
2018-06-21,inf
2018-06-22,-2.2322309802996494
2018-06-25,-2.75558154528763
2018-06-26,-4.247252455609139
2018-06-27,-1.4560036161301353
2018-06-28,-1.703029384895381
2018-06-29,-inf
2018-07-02,5.385339619516538
2018-07-03,-1.1799078629496562
2018-07-05,4.921500810681024
2018-07-06,-0.6104551726390073
2018-07-09,-9.240020565501224
2018-07-10,-11.510660110181059
2018-07-11,0.8175931326786958
2018-07-12,-0.9518178926769303
2018-07-13,-30.485449545180142
2018-07-16,0.09110538194572043
2018-07-17,-20.361643472768634
2018-07-18,-0.08135679139220287
2018-07-19,-12.591346817443643
2018-07-20,-2.65834006677604
2018-07-23,1.784934892258817
2018-07-24,4.988688883904132
2018-07-25,-7.441106316057511
2018-07-26,-2.603944531696916
2018-07-27,0.4110104590787761
2018-07-30,-2.3351226428921126
2018-07-31,4.298866828394395
2018-08-01,-2.382321173117039
2018-08-02,-1.1027955560158578
2018-08-03,-1.2298146880995255
2018-08-06,-1.0112614170291727
2018-08-07,-2.461943678390369
2018-08-08,-1.2765414185942374
2018-08-09,0.010140892772549703
2018-08-10,-3.162365229940813
2018-08-13,-0.6670893069162225
2018-08-14,-1.3126374884785919
2018-08-15,-5.460583747721079
2018-08-16,-4.2469804394707635
2018-08-17,-1.6744851106997096
2018-08-20,2.338631256473999
2018-08-21,-1.1226873905699786
2018-08-22,-2.437062667770916
2018-08-23,-0.7691215218980935
2018-08-24,-2.2383304770915844
2018-08-27,0.9559953232040292
2018-08-28,6.938486011508412
2018-08-29,0.7968657143730375
2018-08-30,-1.1430353916955438
2018-08-31,-1.2447990985341097
2018-09-04,13.067560516854249
2018-09-05,-1.9984616048522361
2018-09-06,-3.5811381630464165
2018-09-07,0.4647198300244476
2018-09-10,-2.122978567520237
2018-09-11,-2.7868947127186487
2018-09-12,-2.113557376662558
2018-09-13,-4.534821591272768
2018-09-14,-2.80640060435972
2018-09-17,-3.0117658466039616
2018-09-18,-0.6218001648459142
2018-09-19,-1.718745981162046
2018-09-20,21.064453217446655
2018-09-21,-1.1033028467053898
2018-09-24,-2.282998056199369
2018-09-25,0.874974391134949
2018-09-26,-2.091809237101204
2018-09-27,-1.5979990738352683
2018-09-28,-0.46930301478995096
2018-10-01,7.203011124583318
2018-10-02,-0.6303291412570478
2018-10-03,-2.0571461219615013
2018-10-04,-2.3051406342377194
2018-10-05,-2.494072602514243
2018-10-08,-1.698402025803917
2018-10-09,-0.49658317925858886
2018-10-10,-23.69278901053249
2018-10-11,0.5284438069999307
2018-10-12,-1.577895734230696
2018-10-15,-1.4509468058149346
2018-10-16,-5.528965956494313
2018-10-17,-0.9096952924622446
2018-10-18,-0.9761729123219143
2018-10-19,-1.5355534252167793
2018-10-22,-1.3289854064522753
2018-10-23,-17.137179474248985
2018-10-24,2.21087795293649
2018-10-25,-2.9616062883652
2018-10-26,4.994160450668971
2018-10-29,-1.2063188977825516
2018-10-30,-2.8041766626751468
2018-10-31,-1.3239545726097512
2018-11-01,-1.4819469273217758
2018-11-02,-0.7801388974564932
2018-11-05,-1.3309165975013562
2018-11-06,0.7682574320689185
2018-11-07,1.1713561565073038
2018-11-08,-1.2159150106190448
2018-11-09,-1.6718838976355048
2018-11-12,-0.6889953849308141
2018-11-13,-1.4100798443392062
2018-11-14,-1.0620801028896245
2018-11-15,1.7755334523944564
2018-11-16,-0.854798540408774
2018-11-19,-0.5336492501298893
2018-11-20,-0.710023865013872
2018-11-21,-0.7274475110251958
2018-11-23,22.478765978470914
2018-11-26,-6.78452788423107
2018-11-27,-1.134916567760262
2018-11-28,-6.637842984281715
2018-11-29,-0.9818170146946402
2018-11-30,-3.6676745416748253
2018-12-03,-9.15681349393367
2018-12-04,103.94488464946355
2018-12-06,-1.1467702378727216
2018-12-07,-2.479159576284254
2018-12-10,-1.0937139768598385
2018-12-11,-1.040479001804703
2018-12-12,1.9410245413309057
2018-12-13,-1.46716201029893
2018-12-14,2.9170546901237167
2018-12-17,0.6987777820769954
2018-12-18,-1.072176988740854
2018-12-19,-2.816780108444032
2018-12-20,1.4376003421060028
2018-12-21,-4.604998157242419
2018-12-24,3.706236806369072
2018-12-26,-3.371702728031397
2018-12-27,-0.882147978687677
2018-12-28,-0.2834170055469698
2018-12-31,-1.0912741937428807
2019-01-02,0.551827586034714
2019-01-03,-0.021336015457808832
2019-01-04,-1.53621565464989
2019-01-07,-0.42901059157737664
2019-01-08,-1.0103260965334864
2019-01-09,11.744023443741705
2019-01-10,-0.716718316834015
2019-01-11,-1.1880093340979219
2019-01-14,-5.44786017522542
2019-01-15,1.0916403642494896
2019-01-16,-1.078399421751087
2019-01-17,-13.720470872835444
2019-01-18,0.22799258872305084
2019-01-22,-1.5314810834642982
2019-01-23,-2.6327326562443574
2019-01-24,0.38240049147389615
2019-01-25,-0.6924588127057798
2019-01-28,-1.4681542571955526
2019-01-29,-1.5266989131808244
2019-01-30,0.26823415953640073
2019-01-31,-10.543782872902792
2019-02-01,-0.6124500537307928
2019-02-04,-1.3766972059140485
2019-02-05,-inf
2019-02-06,-0.6564398346557324
2019-02-07,4.824843288188484
2019-02-08,-1.8797064892568156
2019-02-11,0.4872805589759136
2019-02-12,-3.487937586293602
2019-02-13,-0.5506621936983057
2019-02-14,-0.44310456145077703
2019-02-15,1.2564189365800278
2019-02-19,-9.10621845201895
2019-02-20,-2.2398487348325404
2019-02-21,-1.4124928089913171
2019-02-22,-1.8934904579072285
2019-02-25,-2.117247697478874
2019-02-26,-0.42160154482937456
2019-02-27,-1.1600598818018228
2019-02-28,-4.090521323996342
2019-03-01,-2.7560167529407784
2019-03-04,-1.1381317465158753
2019-03-05,-2.1031717883280736
2019-03-06,-0.3003493702082758
2019-03-07,2.3394919622786152
2019-03-08,-1.5434180884381232
2019-03-11,-1.0417630563072855
2019-03-12,-0.6314145218941531
2019-03-13,0.7435893252815158
2019-03-14,-1.6666221047659628
2019-03-15,-17.89050595631497
2019-03-18,0.6408147841294258
2019-03-19,-1.5119014972702078
2019-03-20,-1.507020840853551
2019-03-21,-1.9150197813408893
2019-03-22,-2.92859144411116
2019-03-25,-0.8808816399256396
2019-03-26,3.728641271322206
2019-03-27,-2.683743150160451
2019-03-28,-0.7592629243268583
2019-03-29,9.138937605388458
2019-04-01,0.32856056090114094
2019-04-02,-1.8485664890964733
2019-04-03,-1.514659897533542
2019-04-04,-0.5448569123940423
2019-04-05,-0.12631646568397614
2019-04-08,-1.1824922925049433
2019-04-09,4.757374713463352
2019-04-10,-1.810872741791812
2019-04-11,1.079321490595115
2019-04-12,-0.0857430614014697
2019-04-15,0.05183048500962528
2019-04-16,-2.1737647419123634
2019-04-17,0.1441854863089847
2019-04-18,-0.3740656153197275
