Date,Close
8/21/2019 16:00,115.93
8/22/2019 16:00,115.22
8/23/2019 16:00,111.28
8/26/2019 16:00,114.36
8/27/2019 16:00,114.13
8/28/2019 16:00,116.33
8/29/2019 16:00,118.37
8/30/2019 16:00,118.66
9/3/2019 16:00,117.33
9/4/2019 16:00,119.47
9/5/2019 16:00,121.2
9/6/2019 16:00,120.08
9/9/2019 16:00,121.66
9/10/2019 16:00,122.4
9/11/2019 16:00,122.85
9/12/2019 16:00,122.56
9/13/2019 16:00,122.67
9/16/2019 16:00,122.57
9/17/2019 16:00,122.39
9/18/2019 16:00,121.04
9/19/2019 16:00,119.12
9/20/2019 16:00,120.7
9/23/2019 16:00,119.05
9/24/2019 16:00,117.99
9/25/2019 16:00,119.05
9/26/2019 16:00,118.45
9/27/2019 16:00,118.95
9/30/2019 16:00,119.82
10/1/2019 16:00,115.81
10/2/2019 16:00,115.24
10/3/2019 16:00,115.9
10/4/2019 16:00,117.49
10/7/2019 16:00,115.57
10/8/2019 16:00,112.74
10/9/2019 16:00,113.86
10/10/2019 16:00,115.28
10/11/2019 16:00,116.02
10/14/2019 16:00,115.87
10/15/2019 16:00,116.48
10/16/2019 16:00,117.5
10/17/2019 16:00,118.39
10/18/2019 16:00,117.35
10/21/2019 16:00,118.52
10/22/2019 16:00,116.1
10/23/2019 16:00,115.15
10/24/2019 16:00,114.01
10/25/2019 16:00,115.72
10/28/2019 16:00,116.25
10/29/2019 16:00,116.91
10/30/2019 16:00,116.88
10/31/2019 16:00,115.17
11/1/2019 16:00,119.51
11/4/2019 16:00,123.02
11/5/2019 16:00,121.39
11/6/2019 16:00,121.95
11/7/2019 16:00,123.49
11/8/2019 16:00,124.3
11/11/2019 16:00,123.14
11/12/2019 16:00,123.01
11/13/2019 16:00,123.02
11/14/2019 16:00,124.08
11/15/2019 16:00,123.73
11/18/2019 16:00,122.77
11/19/2019 16:00,120.54
11/20/2019 16:00,119.01
11/21/2019 16:00,119.52
11/22/2019 16:00,119.32
11/25/2019 16:00,120.3
11/26/2019 16:00,121.2
11/27/2019 16:00,119.87
11/29/2019 13:00,119.73
12/2/2019 16:00,118.22
12/3/2019 16:00,116.93
12/4/2019 16:00,116.47
12/5/2019 16:00,115.01
12/6/2019 16:00,117.53
12/9/2019 16:00,118.14
12/10/2019 16:00,118.54
12/11/2019 16:00,116.79
12/12/2019 16:00,116.95
12/13/2019 16:00,118.62
