Date,Close
8/21/2019 16:00,112.02
8/22/2019 16:00,111.91
8/23/2019 16:00,110.83
8/26/2019 16:00,111.99
8/27/2019 16:00,112.42
8/28/2019 16:00,112.72
8/29/2019 16:00,114.08
8/30/2019 16:00,114.26
9/3/2019 16:00,114.64
9/4/2019 16:00,115.91
9/5/2019 16:00,115.44
9/6/2019 16:00,114.73
9/9/2019 16:00,116.33
9/10/2019 16:00,116.05
9/11/2019 16:00,116.02
9/12/2019 16:00,116.92
9/13/2019 16:00,117.43
9/16/2019 16:00,115.57
9/17/2019 16:00,116.51
9/18/2019 16:00,117.16
9/19/2019 16:00,117.11
9/20/2019 16:00,116.98
9/23/2019 16:00,117.62
9/24/2019 16:00,118.4
9/25/2019 16:00,118.47
9/26/2019 16:00,118.3
9/27/2019 16:00,118.45
9/30/2019 16:00,118.68
10/1/2019 16:00,117.85
10/2/2019 16:00,116.12
10/3/2019 16:00,116.31
10/4/2019 16:00,118.16
10/7/2019 16:00,117.23
10/8/2019 16:00,117.58
10/9/2019 16:00,118.93
10/10/2019 16:00,119.61
10/11/2019 16:00,120.24
10/14/2019 16:00,119.17
10/15/2019 16:00,119.53
10/16/2019 16:00,119.42
10/17/2019 16:00,119.84
10/18/2019 16:00,119.14
10/21/2019 16:00,119.74
10/22/2019 16:00,119.58
10/23/2019 16:00,119.35
10/24/2019 16:00,119.1
10/25/2019 16:00,119.04
10/28/2019 16:00,119.22
10/29/2019 16:00,117.15
10/30/2019 16:00,118.1
10/31/2019 16:00,117.26
11/1/2019 16:00,117.62
11/4/2019 16:00,117.57
11/5/2019 16:00,118.86
11/6/2019 16:00,119.5
11/7/2019 16:00,120.23
11/8/2019 16:00,119.44
11/11/2019 16:00,119.04
11/12/2019 16:00,119.12
11/13/2019 16:00,120.98
11/14/2019 16:00,120.65
11/15/2019 16:00,118.87
11/18/2019 16:00,120.25
11/19/2019 16:00,119.89
11/20/2019 16:00,119.13
11/21/2019 16:00,119.86
11/22/2019 16:00,119.36
11/25/2019 16:00,118.92
11/26/2019 16:00,119.19
11/27/2019 16:00,118.76
11/29/2019 13:00,119.09
12/2/2019 16:00,119.28
12/3/2019 16:00,118.67
12/4/2019 16:00,118.69
12/5/2019 16:00,118.66
12/6/2019 16:00,119.78
12/9/2019 16:00,119.36
12/10/2019 16:00,119.14
12/11/2019 16:00,119
12/12/2019 16:00,119.76
12/13/2019 16:00,120.29
12/16/2019 16:00,120.54
12/17/2019 16:00,121.28
12/18/2019 16:00,119.86
12/19/2019 16:00,120.08
12/20/2019 16:00,120.29
12/23/2019 16:00,119.03
12/24/2019 13:00,119.51
12/26/2019 16:00,119.52
12/27/2019 16:00,119.59
12/30/2019 16:00,119.4
12/31/2019 16:00,118.84
1/2/2020 16:00,118.94
1/3/2020 16:00,117.89
1/6/2020 16:00,117.65
1/7/2020 16:00,116.56
1/8/2020 16:00,116.16
1/9/2020 16:00,117.36
1/10/2020 16:00,116.38
1/13/2020 16:00,115.88
1/14/2020 16:00,116.18
1/15/2020 16:00,115.28
1/16/2020 16:00,115.9
1/17/2020 16:00,114.96
1/21/2020 16:00,115.59
1/22/2020 16:00,116.1
1/23/2020 16:00,115.81
1/24/2020 16:00,114.37
1/27/2020 16:00,115.86
1/28/2020 16:00,116.6
1/29/2020 16:00,115.89
1/30/2020 16:00,116.58
1/31/2020 16:00,114.49
2/3/2020 16:00,114.27
2/4/2020 16:00,115.27
2/5/2020 16:00,116.81
2/6/2020 16:00,116.31
2/7/2020 16:00,116.45
2/10/2020 16:00,115.25
2/11/2020 16:00,115.4
2/12/2020 16:00,115.85
2/13/2020 16:00,117.44
2/14/2020 16:00,117.89
2/18/2020 16:00,119.63
2/19/2020 16:00,117.68
2/20/2020 16:00,117.69
2/21/2020 16:00,118.58
2/24/2020 16:00,116.32
2/25/2020 16:00,114.39
2/26/2020 16:00,113.78
2/27/2020 16:00,110.4
2/28/2020 16:00,107.68
3/2/2020 16:00,115.88
3/3/2020 16:00,112.91
3/4/2020 16:00,116.77
3/5/2020 16:00,115.92
3/6/2020 16:00,117.23
3/9/2020 16:00,117.16
3/10/2020 16:00,119.79
3/11/2020 16:00,114.43
3/12/2020 16:00,104.05
