Date,Close
5/6/2016 16:00,84.68
5/9/2016 16:00,85.67
5/10/2016 16:00,86.18
5/11/2016 16:00,83.9
5/12/2016 16:00,82.76
5/13/2016 16:00,82.7
5/16/2016 16:00,83.61
5/17/2016 16:00,82.76
5/18/2016 16:00,82.88
5/19/2016 16:00,82.14
5/20/2016 16:00,82.64
5/23/2016 16:00,83.33
5/24/2016 16:00,86.22
5/25/2016 16:00,86.51
5/26/2016 16:00,85.29
5/27/2016 16:00,85.82
5/31/2016 16:00,87.06
6/1/2016 16:00,86.58
6/2/2016 16:00,86.72
6/3/2016 16:00,86.15
6/6/2016 16:00,87.6
6/7/2016 16:00,87.5
6/8/2016 16:00,87.42
6/9/2016 16:00,85.77
6/10/2016 16:00,84.45
6/13/2016 16:00,83.98
6/14/2016 16:00,83.57
6/15/2016 16:00,83.04
6/16/2016 16:00,83.51
6/17/2016 16:00,82.65
6/20/2016 16:00,82.99
6/21/2016 16:00,81.79
6/22/2016 16:00,82.45
6/23/2016 16:00,83.37
6/24/2016 16:00,80.47
6/27/2016 16:00,78.25
6/28/2016 16:00,82.31
6/29/2016 16:00,82.27
6/30/2016 16:00,83.42
7/1/2016 16:00,84.86
7/5/2016 16:00,83.89
7/6/2016 16:00,85.73
7/7/2016 16:00,85.47
7/8/2016 16:00,86.55
7/11/2016 16:00,86.25
7/12/2016 16:00,86.63
7/13/2016 16:00,85.75
7/14/2016 16:00,85.54
7/15/2016 16:00,86.67
7/18/2016 16:00,86.93
7/19/2016 16:00,85.44
7/20/2016 16:00,86.66
7/21/2016 16:00,87.24
7/22/2016 16:00,86.55
7/25/2016 16:00,88.55
7/26/2016 16:00,81.05
7/27/2016 16:00,81.79
7/28/2016 16:00,81.24
7/29/2016 16:00,79.47
8/1/2016 16:00,80.46
8/2/2016 16:00,79.57
8/3/2016 16:00,80.09
8/4/2016 16:00,79.77
8/5/2016 16:00,80.41
8/8/2016 16:00,79.74
8/9/2016 16:00,79.33
8/10/2016 16:00,78.9
8/11/2016 16:00,79.57
8/12/2016 16:00,79.66
8/15/2016 16:00,79.65
8/16/2016 16:00,79.25
8/17/2016 16:00,80.7
8/18/2016 16:00,80.59
8/19/2016 16:00,81
8/22/2016 16:00,80.92
8/23/2016 16:00,81.47
8/24/2016 16:00,80.5
8/25/2016 16:00,80.08
8/26/2016 16:00,79.77
8/29/2016 16:00,78.17
8/30/2016 16:00,77.92
8/31/2016 16:00,78.38
9/1/2016 16:00,77.42
9/2/2016 16:00,76.89
9/6/2016 16:00,77.88
9/7/2016 16:00,78.22
9/8/2016 16:00,78.99
9/9/2016 16:00,78.05
9/12/2016 16:00,78.85
9/13/2016 16:00,78.06
9/14/2016 16:00,77.62
9/15/2016 16:00,78.84
9/16/2016 16:00,78.8
9/19/2016 16:00,78.99
9/20/2016 16:00,81.78
9/21/2016 16:00,81.7
9/22/2016 16:00,81.52
9/23/2016 16:00,81.37
9/26/2016 16:00,80.62
9/27/2016 16:00,79.25
9/28/2016 16:00,78.97
9/29/2016 16:00,77.86
9/30/2016 16:00,79.12
10/3/2016 16:00,78.03
10/4/2016 16:00,77.24
10/5/2016 16:00,77.57
10/6/2016 16:00,76.21
10/7/2016 16:00,75.24
10/10/2016 16:00,75.49
10/11/2016 16:00,73.82
10/12/2016 16:00,73.03
10/13/2016 16:00,73.06
10/14/2016 16:00,72.75
10/17/2016 16:00,72.64
10/18/2016 16:00,73.41
10/19/2016 16:00,73.34
10/20/2016 16:00,74.31
10/21/2016 16:00,74.29
10/24/2016 16:00,74.15
10/25/2016 16:00,74.41
10/26/2016 16:00,75.38
10/27/2016 16:00,75.83
10/28/2016 16:00,73.88
10/31/2016 16:00,73.63
11/1/2016 16:00,74.07
11/2/2016 16:00,72.51
11/3/2016 16:00,71.76
11/4/2016 16:00,72.43
11/7/2016 16:00,74
11/8/2016 16:00,74.04
11/9/2016 16:00,78.47
11/10/2016 16:00,77.84
11/11/2016 16:00,76.42
11/14/2016 16:00,76.75
11/15/2016 16:00,76.35
11/16/2016 16:00,76
11/17/2016 16:00,75.58
11/18/2016 16:00,74.62
11/21/2016 16:00,74.98
11/22/2016 16:00,74.46
11/23/2016 16:00,75.3
11/25/2016 16:00,75.44
11/28/2016 16:00,74.54
11/29/2016 16:00,74.87
11/30/2016 16:00,73.7
12/1/2016 16:00,72.84
12/2/2016 16:00,72.42
12/5/2016 16:00,72.36
12/6/2016 16:00,72.47
12/7/2016 16:00,72.78
12/8/2016 16:00,72.02
12/9/2016 16:00,72.7
12/12/2016 16:00,73.47
12/13/2016 16:00,74.84
12/14/2016 16:00,75.71
12/15/2016 16:00,75.55
12/16/2016 16:00,74.1
12/19/2016 16:00,74.4
12/20/2016 16:00,74.05
12/21/2016 16:00,73.96
12/22/2016 16:00,73.3
12/23/2016 16:00,73.64
12/27/2016 16:00,73.73
12/28/2016 16:00,72.77
12/29/2016 16:00,72.13
12/30/2016 16:00,71.61
1/3/2017 16:00,74.16
1/4/2017 16:00,76.38
1/5/2017 16:00,76.01
1/6/2017 16:00,75.49
1/9/2017 16:00,75.84
1/10/2017 16:00,75.01
1/11/2017 16:00,73.77
1/12/2017 16:00,73.36
1/13/2017 16:00,73.07
1/17/2017 16:00,71.91
1/18/2017 16:00,72.13
1/19/2017 16:00,71.57
1/20/2017 16:00,71.01
1/23/2017 16:00,70.69
1/24/2017 16:00,70.25
1/25/2017 16:00,71.91
1/26/2017 16:00,71.22
1/27/2017 16:00,71.26
1/30/2017 16:00,71.51
1/31/2017 16:00,72.45
2/1/2017 16:00,72.82
2/2/2017 16:00,72.25
2/3/2017 16:00,72.34
2/6/2017 16:00,72.39
2/7/2017 16:00,73.13
2/8/2017 16:00,66.83
2/9/2017 16:00,65.59
2/10/2017 16:00,66.36
2/13/2017 16:00,67.65
2/14/2017 16:00,67.55
2/15/2017 16:00,69.8
2/16/2017 16:00,70.31
2/17/2017 16:00,69.85
2/21/2017 16:00,69.29
2/22/2017 16:00,68.83
2/23/2017 16:00,69.37
2/24/2017 16:00,69.94
2/27/2017 16:00,70.5
2/28/2017 16:00,70.48
3/1/2017 16:00,70.19
3/2/2017 16:00,70.53
3/3/2017 16:00,70.74
3/6/2017 16:00,70.12
3/7/2017 16:00,69.02
3/8/2017 16:00,69.7
3/9/2017 16:00,68.39
3/10/2017 16:00,68.19
3/13/2017 16:00,68.1
3/14/2017 16:00,67.77
3/15/2017 16:00,68.47
3/16/2017 16:00,68.54
3/17/2017 16:00,69.06
3/20/2017 16:00,68.71
3/21/2017 16:00,67.74
3/22/2017 16:00,67.83
3/23/2017 16:00,67.49
3/24/2017 16:00,67.51
3/27/2017 16:00,67.5
3/28/2017 16:00,67.1
3/29/2017 16:00,67.26
3/30/2017 16:00,67.53
3/31/2017 16:00,67.92
4/3/2017 16:00,67.1
4/4/2017 16:00,66.98
4/5/2017 16:00,66.47
4/6/2017 16:00,66.48
4/7/2017 16:00,66.58
4/10/2017 16:00,66.42
4/11/2017 16:00,66.02
4/12/2017 16:00,66.22
4/13/2017 16:00,66.51
4/17/2017 16:00,66.7
4/18/2017 16:00,66.06
4/19/2017 16:00,66.28
4/20/2017 16:00,66.5
4/21/2017 16:00,65.93
4/24/2017 16:00,66.25
4/25/2017 16:00,67.12
4/26/2017 16:00,68.22
4/27/2017 16:00,68.58
4/28/2017 16:00,68.55
5/1/2017 16:00,68.11
5/2/2017 16:00,68.59
5/3/2017 16:00,67.21
5/4/2017 16:00,68.08
5/5/2017 16:00,67.8
5/8/2017 16:00,67.21
5/9/2017 16:00,67.61
5/10/2017 16:00,66.92
5/11/2017 16:00,66.71
5/12/2017 16:00,66.06
5/15/2017 16:00,65.95
5/16/2017 16:00,65.72
5/17/2017 16:00,64.51
5/18/2017 16:00,64.43
5/19/2017 16:00,64.23
5/22/2017 16:00,64.36
5/23/2017 16:00,64.69
5/24/2017 16:00,64.31
5/25/2017 16:00,64.56
5/26/2017 16:00,64.5
5/30/2017 16:00,64.49
5/31/2017 16:00,64.89
6/1/2017 16:00,64.62
6/2/2017 16:00,65.4
6/5/2017 16:00,65.48
6/6/2017 16:00,64.85
6/7/2017 16:00,64.32
6/8/2017 16:00,64.12
6/9/2017 16:00,64.7
6/12/2017 16:00,65.43
6/13/2017 16:00,65.15
6/14/2017 16:00,64.99
6/15/2017 16:00,64.81
6/16/2017 16:00,64.12
6/19/2017 16:00,64.82
6/20/2017 16:00,65.59
6/21/2017 16:00,67.5
6/22/2017 16:00,70.48
6/23/2017 16:00,70.52
6/26/2017 16:00,71.24
6/27/2017 16:00,70.65
6/28/2017 16:00,71.92
6/29/2017 16:00,70.86
6/30/2017 16:00,70.78
7/3/2017 16:00,70.7
7/5/2017 16:00,70.86
7/6/2017 16:00,69.48
7/7/2017 16:00,69.25
7/10/2017 16:00,69.29
7/11/2017 16:00,69.35
7/12/2017 16:00,69.8
7/13/2017 16:00,70.58
7/14/2017 16:00,70.57
7/17/2017 16:00,71.15
7/18/2017 16:00,71.69
7/19/2017 16:00,72.72
7/20/2017 16:00,73.42
7/21/2017 16:00,73.76
7/24/2017 16:00,74.39
7/25/2017 16:00,73.74
7/26/2017 16:00,74.19
7/27/2017 16:00,74.96
7/28/2017 16:00,75.94
7/31/2017 16:00,76.09
8/1/2017 16:00,75.7
8/2/2017 16:00,75.84
8/3/2017 16:00,74.37
8/4/2017 16:00,73.16
8/7/2017 16:00,73.44
8/8/2017 16:00,73.27
8/9/2017 16:00,73.9
8/10/2017 16:00,72.7
8/11/2017 16:00,72.4
8/14/2017 16:00,72.81
8/15/2017 16:00,73.12
8/16/2017 16:00,73.35
8/17/2017 16:00,72.34
8/18/2017 16:00,72.11
8/21/2017 16:00,72.6
8/22/2017 16:00,73.34
8/23/2017 16:00,73.74
8/24/2017 16:00,74.02
8/25/2017 16:00,73.79
8/28/2017 16:00,74.69
8/29/2017 16:00,75.74
8/30/2017 16:00,81.23
8/31/2017 16:00,83.71
9/1/2017 16:00,83.75
9/5/2017 16:00,82.56
9/6/2017 16:00,82.95
9/7/2017 16:00,85.47
9/8/2017 16:00,85.1
9/11/2017 16:00,84.52
9/12/2017 16:00,84.51
9/13/2017 16:00,83.68
9/14/2017 16:00,82.29
9/15/2017 16:00,82.36
9/18/2017 16:00,82.97
9/19/2017 16:00,82.29
9/20/2017 16:00,82.64
9/21/2017 16:00,82.62
9/22/2017 16:00,83.27
9/25/2017 16:00,83.61
9/26/2017 16:00,83.76
9/27/2017 16:00,83.86
9/28/2017 16:00,80.91
9/29/2017 16:00,81.02
10/2/2017 16:00,83.52
10/3/2017 16:00,83.19
10/4/2017 16:00,82.42
10/5/2017 16:00,83.51
10/6/2017 16:00,82.14
10/9/2017 16:00,81.98
10/10/2017 16:00,83.04
10/11/2017 16:00,82.57
10/12/2017 16:00,81.3
10/13/2017 16:00,81.17
10/16/2017 16:00,79.95
10/17/2017 16:00,80.24
10/18/2017 16:00,80.01
10/19/2017 16:00,81.59
10/20/2017 16:00,81.21
10/23/2017 16:00,80.17
10/24/2017 16:00,80.1
10/25/2017 16:00,79.89
10/26/2017 16:00,77.88
10/27/2017 16:00,77.07
10/30/2017 16:00,75.99
10/31/2017 16:00,74.96
11/1/2017 16:00,74.83
11/2/2017 16:00,73.81
11/3/2017 16:00,73.46
11/6/2017 16:00,72.38
11/7/2017 16:00,73.21
11/8/2017 16:00,73.1
11/9/2017 16:00,73.02
11/10/2017 16:00,73.77
11/13/2017 16:00,72.85
11/14/2017 16:00,71.15
11/15/2017 16:00,71.81
11/16/2017 16:00,72.41
11/17/2017 16:00,72.44
11/20/2017 16:00,72.13
11/21/2017 16:00,72.51
11/22/2017 16:00,72.82
11/24/2017 13:00,72.46
11/27/2017 16:00,71.7
11/28/2017 16:00,72.59
11/29/2017 16:00,73.67
11/30/2017 16:00,74.78
12/1/2017 16:00,75.34
12/4/2017 16:00,73.09
12/5/2017 16:00,73.29
12/6/2017 16:00,73.29
12/7/2017 16:00,72.72
12/8/2017 16:00,74.22
12/11/2017 16:00,75.88
12/12/2017 16:00,76.09
12/13/2017 16:00,76.58
12/14/2017 16:00,74.34
12/15/2017 16:00,75.57
12/18/2017 16:00,75.13
12/19/2017 16:00,74.35
12/20/2017 16:00,74.01
12/21/2017 16:00,73.02
12/22/2017 16:00,72.71
12/26/2017 16:00,72.7
12/27/2017 16:00,72.98
12/28/2017 16:00,72.48
12/29/2017 16:00,71.64
1/2/2018 16:00,74.1
1/3/2018 16:00,74.66
1/4/2018 16:00,73.9
1/5/2018 16:00,74.52
1/8/2018 16:00,74.4
1/9/2018 16:00,78.1
1/10/2018 16:00,78.71
1/11/2018 16:00,79.06
1/12/2018 16:00,79.02
1/16/2018 16:00,80.25
1/17/2018 16:00,81.74
1/18/2018 16:00,81.17
1/19/2018 16:00,80.98
1/22/2018 16:00,81.41
1/23/2018 16:00,80.95
1/24/2018 16:00,81.3
1/25/2018 16:00,81.19
1/26/2018 16:00,85.46
1/29/2018 16:00,88.8
1/30/2018 16:00,87.29
1/31/2018 16:00,83.8
2/1/2018 16:00,83.49
2/2/2018 16:00,81.73
2/5/2018 16:00,78.37
2/6/2018 16:00,80.38
2/7/2018 16:00,82.76
2/8/2018 16:00,78.22
2/9/2018 16:00,79.32
2/12/2018 16:00,80.14
2/13/2018 16:00,80.79
2/14/2018 16:00,81.82
2/15/2018 16:00,81.55
2/16/2018 16:00,80.7
2/20/2018 16:00,80.94
2/21/2018 16:00,80.69
2/22/2018 16:00,79.4
2/23/2018 16:00,80.91
2/26/2018 16:00,81.79
2/27/2018 16:00,80.36
2/28/2018 16:00,78.73
3/1/2018 16:00,77.53
3/2/2018 16:00,78.69
3/5/2018 16:00,77.92
3/6/2018 16:00,79.32
3/7/2018 16:00,79.99
3/8/2018 16:00,80.07
3/9/2018 16:00,80.72
3/12/2018 16:00,81.06
3/13/2018 16:00,81.72
3/14/2018 16:00,81.1
3/15/2018 16:00,79.51
3/16/2018 16:00,79.74
3/19/2018 16:00,77.18
3/20/2018 16:00,76.92
3/21/2018 16:00,76.49
3/22/2018 16:00,75.57
3/23/2018 16:00,72.84
3/26/2018 16:00,75.54
3/27/2018 16:00,74.11
3/28/2018 16:00,74.78
3/29/2018 16:00,75.39
4/2/2018 16:00,73.14
4/3/2018 16:00,73.75
4/4/2018 16:00,75.4
4/5/2018 16:00,74.82
4/6/2018 16:00,73.41
4/9/2018 16:00,73.8
4/10/2018 16:00,75.02
4/11/2018 16:00,74.33
4/12/2018 16:00,75.29
4/13/2018 16:00,75.22
4/16/2018 16:00,74.69
4/17/2018 16:00,75.47
4/18/2018 16:00,75.68
4/19/2018 16:00,74.44
4/20/2018 16:00,73.7
4/23/2018 16:00,74.01
4/24/2018 16:00,72.72
4/25/2018 16:00,73.25
4/26/2018 16:00,73.9
4/27/2018 16:00,73.86
4/30/2018 16:00,72.23
5/1/2018 16:00,72.56
5/2/2018 16:00,66.88
5/3/2018 16:00,65.19
5/4/2018 16:00,65.42
5/7/2018 16:00,64.88
