,0
2016-07-21,-0.0039554980315543165
2016-07-22,0.006329266691837754
2016-07-25,0.008951083335929394
2016-07-26,-0.014284017622338108
2016-07-27,-0.0019213116028293786
2016-07-28,-0.0023615487775888733
2016-07-29,-0.009052171876720305
2016-08-01,0.008660501213725774
2016-08-02,-0.009675613358738733
2016-08-03,0.012616696927452903
2016-08-04,0.0202689344505734
2016-08-05,0.0020225813652869074
2016-08-08,-0.0006495814169162895
2016-08-09,0.001867577811028115
2016-08-10,-0.004525399431223459
2016-08-11,0.0107116222957645
2016-08-12,0.004732336829994965
2016-08-15,-0.00595574930423759
2016-08-16,0.0006716188811435875
2016-08-17,0.0005356500119612917
2016-08-18,0.01259789927457397
2016-08-19,-0.0024967473476392443
2016-08-22,-0.0018740283700918459
2016-08-23,0.010356994698847904
